Ticker,year,Sector,CurrentRatio,QuickRatio,CashRatio,OperatingCashFlowRatio,equityRatio,DebtToEquity,DebtToAssets,InterestCoverage,AssetTurnover,ReceivablesTurnover,GrossMargin,GrossProfitMargin,OperatingMargin,ReturnOnEquity,ReturnOnAssets,EPS,PE,Result
ANSS,2020,Technology,2.3589160635269097,2.3589160635269097,1.2522512262888896,0.7509484444139539,0.6898089247027652,0.4496768078651554,0.3101910752972348,45.17255187477248,0.2830185217293232,2.2083218405297984,0.8660177232220125,0.25806683768542976,0.29522208152396634,0.10588105240964091,0.07303769490909152,5.054601584342963,79.35739116603949,-0.3944354206147515
ANSS,2021,Technology,2.1048051874649962,2.1048051874649962,0.8576414401175606,0.7058287047265739,0.7090172942077196,0.41040283244068754,0.2909827057922804,41.37613865376864,0.30148961610698016,2.0767804764347666,0.8646971361739956,0.2384346900297108,0.2691912530189357,0.10138763010565453,0.07188558316364431,5.219598163030999,69.69884968725478,0.10699596622221698
ANSS,2022,Technology,2.0936671212677838,2.0936671212677838,0.7729783250884459,0.7938782340004731,0.7275554748132648,0.37446563817922085,0.27244452518673523,26.078412391093902,0.30884718699092173,2.0688859753062183,0.8786567083972185,0.253544692389883,0.28692461534514,0.10762968286534051,0.07830656502109393,6.01612847641038,42.786653355464445,0.4097505682935425
AON,2019,Financial Services,1.0581208657119003,1.0581208657119003,0.0507353413396699,0.11784728020037248,0.11477639857167149,7.690666666666667,0.8827070226152015,7.06514657980456,0.3745281414725387,3.4372659176029963,0.45028602560610187,0.13910832652319985,0.19694906020157996,0.4539259259259259,0.0520999829960891,6.420787929589271,46.63290809651267,-0.06399972650294672
AON,2020,Financial Services,1.07176045431079,1.07176045431079,0.05070842654735272,,0.10883103942205892,8.16337625178827,0.8884287226754687,8.326347305389222,0.3445849162359096,3.4963665086887836,0.4663835170793421,0.1779324055666004,0.2513103198987891,0.563376251788269,0.06131282306782089,8.490728762397586,35.39861017462564,-0.0001331801862855314
AON,2021,Financial Services,0.9978503643894511,0.9978503643894511,0.028521994442405496,0.14591307083311486,0.03324247266347088,28.99057492931197,0.9637183945859573,6.490683229813665,0.38202211987342166,3.8744836352081347,0.4473878454851144,0.10292790945624539,0.17140982530960386,1.182846371347785,0.03932073816461447,5.5852247441032485,37.826589609579266,0.4241850223672424
AON,2022,Financial Services,1.020535802225943,1.020535802225943,0.03398010440263961,0.10745592435733281,-0.016175391389432487,-62.63327032136106,1.013117661448141,9.036945812807883,0.3815741193737769,4.013830813766484,0.48096802628415736,0.2074685471592275,0.2940139434249539,-4.89413988657845,0.07916462818003914,,,-0.011902439152477828
APA,2019,Energy,1.0571428571428572,1.3277628032345012,0.13315363881401618,1.5455525606469003,0.17976473187165184,4.191090629800307,0.7534102833158447,1.0432569974554708,0.34876014800905725,5.946327683615819,0.29802058590657166,-0.5566112430720507,0.06492478226444973,-1.0798771121351767,-0.19412381951731375,-9.323607427055704,-4.6784465426232025,-0.22919125809184002
APA,2020,Energy,1.4113149847094801,1.7874617737003058,0.20030581039755352,1.0611620795107033,-0.1285893613682724,-8.170225747406956,1.0506041110936764,0.4061032863849765,0.3479522987603954,4.884361233480176,0.2040586245772266,-1.0786922209695604,0.03900789177001127,2.9188529591214154,-0.3753334379413149,-12.656084656084657,-2.1246696842155326,0.7237814046045002
APA,2021,Energy,1.1242324043457723,1.3476617855455835,0.14265470004723665,1.651393481341521,-0.11989776742088251,-8.343573667711599,1.0003758550702848,7.121951219512195,0.6002405472449823,5.728120516499283,0.443331246086412,0.14214151534126487,0.3656856606136506,-0.7115987460815048,0.08531910095467188,3.03475935828877,4.675823650276083,0.8354948866781003
APA,2022,Energy,0.9286694101508917,1.0751028806584362,0.08401920438957476,1.6951303155006858,0.0321746406024188,27.900709219858157,0.8976952917015288,16.656050955414013,0.8423975051342512,7.554570259208731,0.5647855530474041,0.3254176072234763,0.472234762979684,8.520094562647754,0.2741309804518141,10.855421686746988,2.3573474058432797,-0.4330739586656041
AAPL,2019,Technology,1.540125617208044,1.5789647931288902,0.46202160464632325,0.6563782894114532,0.2673078968202389,2.7410043320661304,0.7326921031797611,17.87751677852349,0.7685722388306608,5.68015893808401,0.3781776810903472,0.21238094505984456,0.24572017188496928,0.6106445053487756,0.16323009842961633,2.9914457730615696,46.19839617109375,0.09434912562539118
AAPL,2020,Technology,1.3636044481554577,1.4021367845756794,0.36071049035979963,0.7654660695308941,0.20173331522007606,3.957039440456695,0.7982666847799239,23.07274625826662,0.8475615027416885,7.331152356789959,0.38233247727810865,0.20913611278072236,0.24147314354406862,0.8786635853012749,0.1772557180259843,3.3085872682177895,42.76749818850046,-0.026074680108452465
AAPL,2021,Technology,1.0745531195957954,1.126991337333939,0.2784485300563432,0.8291135709788733,0.17974256556942694,4.563512442542399,0.8202574344305731,41.19054820415879,1.042207736708053,7.102415252591931,0.4177935962516778,0.2588179335569424,0.29782377527561593,1.5007132667617689,0.26974205275183616,5.669029281123018,20.428541080961242,0.2028221755707616
AAPL,2022,Technology,0.8793560286267226,0.9114766661038303,0.15356340351469652,0.7932810328479952,0.1436464401638531,5.961536943479634,0.8563535598361469,40.74957352439441,1.1178523337727317,6.471607693822622,0.43309630561360085,0.2530964070519973,0.30288744395528594,1.9695887275023682,0.2829244092925685,6.154614437637777,9.097645493885146,1.0276357155583373
AMAT,2019,Technology,2.295030357544412,3.0762311670789297,0.7036204182595008,0.73015516078255,0.4317703952901598,1.316045775505235,0.5682296047098402,14.135021097046414,0.7678721614802355,5.767074615080932,0.437157721796276,0.1852409638554217,0.2293263964950712,0.3294375456537619,0.14224137931034483,2.887940234791889,30.57196262300411,0.29546958965491193
AMAT,2020,Technology,2.9982058757568963,3.8737385063915677,1.2000448531060777,0.8531060775958735,0.4732250704603409,1.1131593874078276,0.5267749295396591,18.1875,0.7695611327338612,5.805602429969626,0.44715730728985004,0.2103825136612022,0.2537495640041856,0.3421251654377009,0.1619022055205118,3.9508733624454146,35.311178493578815,-0.3670967676306284
AMAT,2021,Technology,2.5389344262295084,3.218158890290038,0.787358133669609,0.8578184110970997,0.4742303969022265,1.1086796766555074,0.5257696030977734,30.508474576271187,0.8930493707647629,4.656369876842318,0.4732255127260114,0.25530069808784633,0.3121883536400295,0.48077080101249287,0.22799612778315587,6.47032967032967,9.324100147122921,1.2405310728943657
AMAT,2022,Technology,2.158151511044857,2.962054478926684,0.2703618376473777,0.7316709581244071,0.4562598218962808,1.1917336394948335,0.5437401781037192,34.14035087719298,0.9647908403801542,4.249340804218853,0.465115377157262,0.2530541012216405,0.3018809385301532,0.5350992291290799,0.24414427897927113,,,0.07828143479284451
APTV,2019,Consumer Cyclical,1.312037493833251,1.6292550567340898,0.10162802170695609,0.4005920078934386,0.28375065012259454,2.4739460591777953,0.7019838026599302,8.682926829268293,1.0667211531317333,5.074938140685755,0.18430034129692832,0.06895591000905482,0.09918506651807481,0.25923016496465046,0.07355672784010699,3.8549900704801217,24.11160476391725,0.14191982183599136
APTV,2020,Consumer Cyclical,1.8450321304992585,2.165595650024716,0.6972318339100346,0.3492338111715274,0.4511471293231366,1.1919038583175205,0.5377240041091199,5.0,0.7456911311494122,4.332228116710875,0.14847696311036276,0.13806826878922393,0.0627583039951018,0.2282099936748893,0.10295628352927748,6.848119044907565,24.086905596494148,-0.44025727539187887
APTV,2021,Consumer Cyclical,2.0052293796054195,2.483955312574281,0.7461373900641788,0.290468267173758,0.46354195590603653,1.1316640709236852,0.5245737768645526,8.086666666666666,0.8673293719109235,5.151055408970977,0.15597387629658085,0.037776924061979765,0.07766679472403637,0.07068407811189649,0.032765035819403564,2.1814686090364566,59.725816244351655,0.2557094715424631
APTV,2022,Consumer Cyclical,1.6,2.0809866392600207,0.3146968139773895,0.2596094552929085,0.40253152988484736,1.451924168464071,0.5844452568086274,6.155251141552512,0.7991683421677939,4.762799564270153,0.1506661329978844,0.033964206072388356,0.07707701984104294,0.06743103644000455,0.02714311825991592,2.1926910299003324,43.31207631429036,0.3632477585771442
ACGL,2019,Financial Services,0.8193128983770612,0.8193128983770612,0.030644965481108826,0.08643949622635626,0.3034779317531117,2.22397007107103,0.6749258374494571,16.298083923489312,0.17906438848504044,0.8227925724133422,0.2725725351378753,0.24120556274330515,0.2903899648565969,0.14232114454687075,0.04319132659181999,4.072442847370295,15.337231589340792,0.010577396641088314
ACGL,2020,Financial Services,0.8698739713100789,0.8698739713100789,0.034291322269419056,0.1091977401762588,0.3028001494467819,2.2352442253808706,0.676832285495384,11.996744646442115,0.19196190072814295,0.9714977657503608,0.18987050932581273,0.16916557782872393,0.20713657445966518,0.10724349349597578,0.03247334585777645,3.4871071344056817,12.746955871923678,0.4107864894224017
ACGL,2021,Financial Services,0.7770492031933747,0.7770492031933747,0.029792700721012307,0.11892386850308774,0.30034616791288965,2.3288098476468444,0.6994491135385301,16.08102817810282,0.19791481087591403,0.8630376808545075,0.23563934934957925,0.2416327541172589,0.2512642355686581,0.15922527383939755,0.04782270083254353,5.5056951495041915,6.5513979098665605,0.22959886270319463
ACGL,2022,Financial Services,0.7027393323593306,0.7027393323593306,0.026438067170940566,0.11795708627158598,0.2690130571031475,2.7164528814050857,0.7307612941034359,12.426565642608201,0.20122813038837034,0.8101731214581814,0.15413553221276913,0.1529384780429614,0.16762475872524085,0.11440159943324875,0.030775524001027954,4.006739364622815,10.704464525030566,-0.17275044827794483
AJG,2019,Financial Services,1.0220266786234726,1.0220266786234726,0.06779509023652057,0.1254567873556776,0.2625695194246949,2.796877121520706,0.7343746816876159,4.148498331479422,0.3626061890113472,1.208428806626271,0.32147421941935755,0.09393654227003947,0.10476565023807183,0.12972553583551547,0.03406197160144234,3.59581491876082,52.07720606803894,-0.068436196302934
AJG,2020,Financial Services,1.0976023680315738,1.0976023680315738,0.06557474099654662,0.172915638875185,0.27701801051434305,2.6023568588147814,0.7208997196772258,,,,,,,,,,,0.11371020593912942
AJG,2021,Financial Services,1.0558948311921124,1.0558948311921124,0.024057364804302362,0.10182850313713773,0.2551626930574299,2.9129918668609847,0.743286849602639,5.296334012219959,0.2102084270505323,0.5655934801904301,0.35796216509258993,0.11681456330071048,0.14840071903443947,0.09623430962343096,0.024555405608037185,4.287023220503155,28.85685304731174,0.37229051283180986
AJG,2022,Financial Services,1.0432474415204678,1.0432474415204678,0.015638706140350876,0.09710343567251462,0.23500686237720972,3.2500984295026027,0.7637954343345036,5.829721362229102,0.21051048889939805,0.4822934332014321,0.3610036017337159,0.11071363164641963,0.16093034613271473,0.09917319217813553,0.023306380725715666,4.474025685683414,21.285081947934117,0.2728793658753088
AIZ,2019,Financial Services,0.39866456114659776,0.39866456114659776,0.051010594991557884,0.03861516520864866,0.12762806155624593,6.830084206057175,0.8717104074850083,6.013562386980109,0.22741537822411675,0.8924615902606723,0.05505088111193845,0.037984611566145444,0.06603127326880119,0.0676832720067931,0.008638284806011127,6.176649362738813,20.613117601088618,-0.13571761349960798
AIZ,2020,Financial Services,0.4393477891016459,0.4393477891016459,0.06115437597071527,0.03682543863981867,0.1332903321172052,6.501848304600598,0.8666335198959012,5.9311004784689,0.225848210186361,0.8848573659872063,0.05110024692337442,0.04381154490732936,0.061463095367955495,0.0742346338676614,0.009894759002819714,7.349287619810605,21.207497743076242,-0.20033251456824575
AIZ,2021,Financial Services,0.3624772591182831,0.3624772591182831,0.07783579271757828,0.029813915703317786,0.16188313698892706,5.1772956627866735,0.8381168630110729,8.003577817531307,0.3004172625805405,1.2544142635506192,0.07685814126977894,0.13471278809533158,0.08783226667713691,0.24999544601708654,0.04047004703419194,23.20561413537757,5.87013127194217,0.14426248386994509
AIZ,2022,Financial Services,0.2979951578915906,0.2979951578915906,0.057414104882459314,0.022301346524591634,0.1276634927152078,6.833092912715491,0.8723365072847922,4.23084025854109,0.30772435529739944,1.0829446575226034,0.03432747964289218,0.02713626998920828,0.04495241832630236,0.06541017333932414,0.008350491187605287,,,0.019084507491621994
T,2019,Communication Services,0.7946626808492113,,0.17602414708827327,0.7062442861081685,0.3339339350226313,1.8984534879302577,0.6339580436819905,3.4924008549038232,0.32844513648582757,8.004638628732991,0.5356277560391406,0.07673033726468462,0.16232967057226272,0.07546913761189007,0.02520170609550292,1.8995764448695176,9.865356996677972,-0.030736613561783893
T,2020,Communication Services,0.819824080204294,,0.1535357356789306,0.6798764147671742,0.30750283874231826,2.14334489989052,0.6590846411202048,3.1905362776025235,0.3266883622025978,8.496660895374722,0.5346995808104331,-0.030135072193758734,0.14721122496506753,-0.0320152406400574,-0.009844777379836085,-0.7232080480648316,-25.691167432705438,-0.016350236125463435
T,2021,Communication Services,0.7009978034303874,0.7414707669299434,0.24733607515072206,0.49022059167172966,0.3015325712172466,2.2110417718779307,0.6667011105430893,4.103864032539222,0.3061226709594614,9.610380740993683,0.5273889046806898,0.11891818267955277,0.16730031267765777,0.12072842267272683,0.036403551707509856,2.801478794642857,7.753781170633933,-0.16298067938153055
T,2022,Communication Services,0.589393480853791,0.6449895857440407,0.065885745820946,0.5700781514250619,0.24202376549262386,3.0399589743589743,0.7357423179174538,3.7509823182711197,0.2997147843009733,10.530350601779173,0.5788671619416769,-0.07059739442277271,0.18975327353591573,-0.08742564102564103,-0.02115908284163206,-1.1895060005581914,-24.814180682937288,-0.27247190232314195
ATO,2019,Utilities,0.37871328879481414,0.4912066741632491,0.020298650615160736,0.801006250826829,0.43016059928099387,1.3247131459075587,0.5698394007190062,7.232538074510678,0.2170803940477358,12.585485598796032,0.704037909635515,0.17623459257686827,0.25709754611544094,0.08893672471485019,0.03825707480142874,4.363532423208191,23.34118062980683,0.09358704226120103
ATO,2020,Utilities,0.6023228497918587,0.7541363060630035,0.026595058032901287,,0.44216347748998763,1.261606964185874,0.5578365225100124,9.755652626843762,0.1836793490631441,12.234163793664216,0.5432852073472504,0.2131917024944198,0.29211590929472764,0.08856207066700848,0.0391589131398385,4.898222953383066,18.006529671607723,0.1486410350439342
ATO,2021,Utilities,0.8086689237983054,0.863847673525897,0.0332510529561825,0.2956963042199436,0.4032344991208477,1.4799465377596674,0.5967655008791523,10.831294731550853,0.17377473281960798,9.935329054981967,0.696927357086888,0.19532353726643364,0.2655908014403564,0.08417507821344147,0.03394229550185525,5.128433721942687,18.639218428210565,-0.07750239111814318
ATO,2022,Utilities,0.8459704102592572,0.952510409148948,0.014310220396380392,-0.3009634708266252,0.4244174139860115,1.3561709935703987,0.5755825860139885,8.95801032963399,0.1893238445709138,11.18596769598982,0.5995260922939541,0.18430754306272137,0.21919469010120282,0.0822157891881499,0.034893812636053664,5.618501052020605,20.270530936127475,-0.16373551307342227
ADSK,2019,Technology,0.8260748011928429,0.8260748011928429,0.5512860337972167,0.4395812624254473,-0.022510640363795253,-45.42343637670741,1.0225106403637954,6.361111111111111,0.5298820254721408,5.0196228729112375,0.9007726842378524,0.06551018538313533,0.104907919249916,-1.5420560747663552,0.034712669719871185,0.9763313609467456,220.37600375088778,-0.0849735990631707
ADSK,2020,Technology,0.8293237471963621,0.8293237471963621,0.5445048698804805,0.44157679663256216,0.1326272699799445,6.539927498705334,0.8673727300200555,12.311154598825832,0.5206736448803538,5.893951174000933,0.9110647952722668,0.3187526382439848,0.16597192908400168,1.2513723459347488,0.16596609796972445,5.5068368277119415,45.35997726119644,-0.14241299300275442
ADSK,2021,Technology,0.6893300743253354,0.6893300743253354,0.38120417020002995,0.3819274704444555,0.09865455221452804,9.136379696148863,0.901345447785472,9.50153846153846,0.5096435376678905,6.12540148024019,0.9045914645267189,0.11330476016779135,0.14079883275579064,0.5853256389117889,0.057745038806525074,2.262175694128357,126.56842174875423,-0.13453676975945017
ADSK,2022,Technology,0.83525,0.83525,0.48675,0.51775,0.12131807586353041,7.242794759825328,0.8786819241364696,23.0,0.5303030303030303,5.208116545265349,0.9040959040959041,0.16443556443556442,0.1976023976023976,0.7187772925764192,0.08720067810976902,3.810185185185185,51.664157130448814,0.40215299615877376
AZO,2019,Consumer Cyclical,0.9122925193677012,1.6958561110827899,0.03198394235561101,0.38614995516261286,-0.17318775943159564,-6.774080127152244,1.1731877594315956,11.530369406867846,1.1988527991303077,38.39461156329391,0.5365086718415933,0.13631625364777372,0.1867991408782203,-0.9436182025158546,0.16342312225259054,64.776936633822,32.71550139700487,0.14526913618370635
AZO,2020,Consumer Cyclical,1.0841593731492987,1.7961150013584077,0.2786550441494481,0.4329251319135757,-0.060869716536586016,-17.428530587931117,1.060869716536586,11.687852301623368,0.87576810165814,34.62957063825821,0.5360014794212176,0.13718940209390984,0.1913937077258039,-1.9738239156606607,0.12014610223939869,73.61818181818182,21.04303564899319,0.3645120421714744
AZO,2021,Consumer Cyclical,0.8704907925013508,1.5000658095236286,0.15893814094744546,0.477430182879917,-0.12382966091881215,-9.07560961226924,1.123829660918812,14.66733913147434,1.0078109979065457,38.66251136387662,0.5275464068187854,0.14835102977972375,0.2012720798300157,-1.2073827728624071,0.14950979936276707,97.59922651436794,12.257372330892775,0.2927358918304313
AZO,2022,Consumer Cyclical,0.7717373902195672,1.428205253299424,0.030783407326609297,0.3738924150303788,-0.23167941327562874,-5.316309273497257,1.2316794132756288,16.54507147698876,1.0639727822697456,32.18990029432387,0.5213223046929559,0.14949357718909959,0.20124801334955264,-0.6865396238901607,0.15905709725334324,120.83373949370866,9.126837923542931,0.06913139907992065
AVB,2019,Real Estate,0.5194940000731214,0.5194940000731214,0.06308626255978865,2.101133222379592,0.5747356146897992,0.7395754821239707,0.42506036932802493,4.110813665053909,0.12157417497605126,,0.6695786763118025,0.33810772141411133,0.360014901321761,0.07152013244583559,0.041105167283953165,5.637450683137097,28.647700721016218,0.04731318067255165
AVB,2020,Real Estate,0.8591687170939493,0.8591687170939493,0.3376800835422668,,0.560003248061476,0.7853999731946449,0.4398265360163974,3.317682382991441,0.11986268762815676,126.72839914092185,0.642325664059835,0.35964195282499467,0.30873725318423245,0.07697750182461503,0.04310765104944262,5.893692773844005,42.857679561933715,-0.36884060036307226
AVB,2021,Real Estate,1.2411502475917222,1.2411502475917222,0.6610588871900385,1.9184661897301345,0.5493175666223964,0.8200807553459507,0.45048476496049444,2.7797609055645034,0.11530741408307581,123.4188447886415,0.6278876615029305,0.43763165348497723,0.26698956358803405,0.09186339077872847,0.05046217428425341,7.189921717116812,22.31317655293114,0.5779970311757056
AVB,2022,Real Estate,1.5452974465567204,1.5452974465567204,0.9303287766837098,1.8254464353446314,0.5500833815464877,0.8176607832104498,0.4497816085863538,3.341207611464138,0.12677074581562287,,0.6456012579402077,0.4383260727233187,0.2964106443704631,0.1010154551358176,0.05556692314956806,,,-0.24902595262844343
AVY,2019,Consumer Cyclical,1.0385127340491613,1.3326825805306592,0.112565445026178,0.3312183867246428,0.21935577904095613,3.5588039867109633,0.7806442209590438,10.866754617414248,1.2880957586357673,5.832453390529616,0.2693172656680952,0.04294140111172402,0.1165047170478494,0.2521594684385382,0.055312636641888936,3.6417357308973206,50.308429894973294,-0.07656298117297282
AVY,2020,Consumer Cyclical,1.2545171339563863,1.626895119418484,0.1309968847352025,0.39008307372793355,0.24407041535856933,3.0971782611623677,0.7559295846414307,12.325714285714286,1.1458932592580418,5.644025259067358,0.27588037007817545,0.07973893710105429,0.12376102703865739,0.3743686443531551,0.09137231052449908,6.6854137260888225,32.394406120160795,-0.16516764891764715
AVY,2021,Consumer Cyclical,1.0732760312414145,1.429333961301464,0.06385650928215393,0.41084814945641507,0.24140699483165237,3.142382041155685,0.7585930051683476,15.160968660968662,1.0547819760148527,5.902632502632502,0.2750615463292223,0.08802017054577026,0.12657731051461057,0.3845874038661401,0.09284208941743188,8.959402720043675,17.312538062759995,0.3930914574243389
AVY,2022,Consumer Cyclical,0.9936424030287878,1.3543467390527895,0.05971855132509465,0.34323880277162655,0.2556065656248035,2.912262572581439,0.7443934343751966,12.763376932223544,1.1369473618011445,6.576906286379511,0.2659719226046265,0.08375648556857279,0.11874813315190336,0.37255191418167505,0.09522671530092447,9.278186274509803,14.099739265164775,0.172280117634093
BKR,2019,Energy,1.5200718993409228,1.9802276812462551,0.3244457759137208,0.21230277611344117,0.41089396466113287,0.8605043549637467,0.35357604601922465,6.751054852320675,0.446663793588038,3.7153990024937658,0.18592163772128534,0.005369577984730263,0.06711972480912828,0.005837019471932145,0.002398396072626431,0.23063063063063063,124.658203125,-0.039112006195455656
BKR,2020,Energy,1.6089762393663831,2.0412633225774908,0.40402855187249437,0.12750562237215216,0.3392269845028547,1.5330024044054913,0.5200357828821006,3.0113636363636362,0.5447680690399137,3.682853077196727,0.15450374305723255,-0.48007727602028494,0.038396522579087176,-0.7709609865818662,-0.2615307706475123,-14.725925925925926,-1.6338530824457855,0.22531121241603214
BKR,2021,Energy,1.6504163014899211,2.086327782646801,0.4221078001752848,0.2600788781770377,0.4200181262036932,1.251652056641942,0.5257165514897474,5.280936454849498,0.5806616064348024,3.6280304370907803,0.19749292751926642,-0.010681884694176177,0.07701687640230222,-0.014767363452461227,-0.006202560326271666,-0.2657766990291262,-78.44931650379478,0.13383601529150752
BKR,2022,Energy,1.3174431202600216,1.731581798483207,0.2246298302636331,0.17045864933188876,0.4211111436177994,1.365568987077949,0.5750563178373951,7.5,0.6189403469763904,3.5508559919436053,0.20797882397428624,-0.028408016638305916,0.08933635847986386,-0.04175350840628039,-0.017582867675024136,,,-0.17406546602735828
BALL,2019,Consumer Cyclical,0.8757396449704142,1.1041778734086427,0.3223955531647839,0.27756858526089295,0.16987327188940093,4.863004408273992,0.8260944700460829,3.7097791798107256,0.6609447004608295,7.034947884733293,0.19792574516297717,0.049328917552727905,0.10249259194701063,0.19192946761614108,0.0326036866359447,1.7094430115191088,30.40171615579019,-0.013651899844309147
BALL,2020,Consumer Cyclical,1.051980198019802,1.3564356435643565,0.3073807380738074,0.32223222322232226,0.1794323909708525,4.554198473282443,0.8171707210168748,4.6,0.6454635108481263,6.7784810126582276,0.20864103217044394,0.04965622612681436,0.10737628384687208,0.17862595419847327,0.03205128205128205,1.793048488935205,53.690682230370676,-0.46706961361441457
BALL,2021,Consumer Cyclical,0.8773727532336637,1.1789013942549975,0.09457416428691416,0.2956492524777423,0.18398092725981535,4.419354838709677,0.8130770011159582,5.307407407407408,0.7005681241757127,5.394921875,0.19737890087611323,0.06357251466222576,0.10375787415827963,0.2420733388475324,0.04453687734604849,2.693342413394317,34.59641813153069,0.04949300250722871
BALL,2022,Consumer Cyclical,0.7832477168949772,1.0941780821917808,0.07819634703196347,0.042950913242009135,0.17384097644281482,4.733314071077723,0.8228439399266664,4.118589743589744,0.7709578582550606,5.917116422513493,0.1682845787999218,0.046843442569548505,0.0837188090429344,0.20774342675527305,0.036114320156713044,2.272202962396463,28.461365132953926,0.4359054157967049
BAC,2019,Financial Services,0.08746414798074893,0.08746414798074893,0.08746414798074893,0.032035150146778726,0.10879268914443616,8.191794116536384,0.8912073108555638,0.46583128216603265,0.037486047083927845,1.2060059742525575,-0.5174696418394634,0.3006225066853711,0.11407873394414975,0.10358370152184586,0.011269149440096233,2.9210372184654703,11.471951849739613,-0.16557231371618789
BAC,2020,Financial Services,0.16946065911219568,0.16946065911219568,0.16946065911219568,0.016636095857330578,0.09679436322605792,9.331180108748223,0.903205636773942,1.3094224924012159,0.030333090156960476,1.0538585704252252,-0.44118885043494527,0.20921803386025628,0.12592367411841737,0.06556403980595331,0.006346229483545164,2.044280948681625,21.763154280314943,-0.2654690880504714
BAC,2021,Financial Services,0.1356711227986586,0.1356711227986586,0.1356711227986586,-0.002746140971369581,0.08520789589508738,10.736001569986596,0.9147921041049126,6.1709582102152805,0.028115835487987833,1.02405194208228,-0.4697743314667894,0.35884775509746053,0.3281002771761696,0.11840809283656588,0.010089304447553947,3.76508542027245,8.050282020892126,0.460604169917592
BAC,2022,Financial Services,0.09490143857635452,0.09490143857635452,0.09490143857635452,-0.0025285788962974925,0.08953242390725492,10.169138021281347,0.9104675760927451,0.5405163408446501,0.031117119331448936,1.1702717692734332,-0.5633701948393891,0.2899210110584518,0.1144391785150079,0.10076245346764423,0.009021506697800172,,,-0.15190945300368305
BBWI,2019,Consumer Cyclical,1.368043844856661,1.9106239460370995,0.6319561551433389,0.521079258010118,-0.1480493827160494,-7.751834556370914,1.1476543209876544,2.5873015873015874,1.2754567901234568,42.20261437908497,0.3445872696298591,-0.028341334985287285,0.07573176397707913,0.24416277518345564,-0.03614814814814815,-1.326086956521739,-34.696064308041436,-0.23120507194307996
BBWI,2020,Consumer Cyclical,1.9741684359518754,2.424628450106157,1.381104033970276,0.721514508138712,-0.0572119955060064,-18.477341389728096,1.0571255725520698,3.6073059360730593,1.0238527352864921,44.04089219330855,0.3939393939393939,0.07124166455642779,0.133367097155398,-1.2749244712990937,0.07294097312246133,2.994532494580393,18.72412464927384,-0.18029578752904604
BBWI,2021,Consumer Cyclical,2.332558139534884,2.882170542635659,1.534108527131783,1.1565891472868217,-0.25190839694656486,-4.969038208168643,1.251742449385994,5.177835051546392,1.3079986724195154,32.84166666666667,0.48908906368941896,0.16911951281400658,0.25488454706927177,-0.878129117259552,0.22120809824095586,4.8824798455773815,6.9308909351437595,0.6396828667337261
BBWI,2022,Consumer Cyclical,1.6432197244379985,2.1573604060913705,0.8934010152284264,0.8295866569978245,-0.4013469239170004,-3.4916099773242633,1.4013469239170004,3.954022988505747,1.3760465962868584,33.45132743362832,0.4305555555555556,0.10582010582010581,0.182010582010582,-0.36281179138321995,0.1456133964324718,3.5024028563146015,5.345677280970633,0.7814684955927973
BAX,2019,Healthcare,2.3229102167182663,2.834674922600619,1.0325077399380804,0.6513931888544892,0.4332435552135437,1.3043643745242324,0.5651074589127687,7.891891891891892,0.6245259165613148,5.992616033755274,0.4190283400809717,0.08810068649885583,0.07709910227072699,0.1269982238010657,0.05502116198537899,1.9666011787819253,25.953407058944475,-0.2608021492984239
BAX,2020,Healthcare,2.5235523552355237,3.0984098409840986,1.1191119111911192,0.5604560456045604,0.434037664218992,1.2996892622856486,0.5641140916129677,10.137254901960784,0.583096058744193,5.620125180548869,0.3929581084554099,0.09440589394328792,0.13287072731945515,0.12682702267234433,0.05504770468055348,2.165029469548134,39.64841936114912,-0.4039990268774694
BAX,2021,Healthcare,2.0944287063267235,2.673512747875354,0.6966477809254014,0.5245514636449481,0.27078547776021,2.688112812603283,0.7279019122341219,8.218446601941748,0.3813728707377465,4.712126796903797,0.3993272841051314,0.10043804755944931,0.13243116395494367,0.1414564283353531,0.038304346529041494,2.557768924302789,31.371089507486218,0.06646786701592466
BAX,2022,Healthcare,1.6883034773445733,2.261116965226554,0.3620653319283456,0.25521601685985246,0.20620779863541555,3.8388479341676667,0.7916003818008273,2.2409638554216866,0.534273694630042,5.491642441860465,0.3571097730430755,-0.1609872295374843,0.06153642559385959,-0.4171095491170924,-0.08601124191324637,-4.8273809523809526,-17.322022763780247,-0.06823533002068015
BDX,2019,Healthcare,1.1784261715296198,1.6344827586206896,0.09478337754199823,0.5885057471264368,0.4072635950932097,1.4554121999810266,0.5927364049067902,3.5054773082942097,0.33400946585530766,7.373134328358209,0.47935222672064776,0.0713128976286871,0.12955465587044535,0.0584859121525472,0.023819182845552015,4.567630944310466,48.784589768272824,0.03398486756578056
BDX,2020,Healthcare,1.5368403015764223,2.0068540095956133,0.48406442769019875,0.6064084989718985,0.43999481596682216,1.2727540500736376,0.5600051840331778,3.3958333333333335,0.3169110568021921,7.138031693077565,0.44265934451130456,0.0510603493602851,0.10474966407664894,0.036776772564695984,0.016181589276457083,3.1329421337701766,76.54925509526583,-0.07316173327554419
